origin_zone,dest_zone,motive,motive_name,trips,o_lon,o_lat,d_lon,d_lat
403,403,8,Residência,1755,-46.28944,-23.49609,-46.29292,-23.49623
403,403,4,Educação,1755,-46.29292,-23.49623,-46.28944,-23.49609
403,378,1,Trabalho Indústria,2796,-46.30161,-23.5008,-46.38991,-23.43231
378,403,8,Residência,2796,-46.38991,-23.43231,-46.30161,-23.5008
403,404,4,Educação,1755,-46.30161,-23.5008,-46.32157,-23.53749
405,403,8,Residência,1755,-46.27282,-23.68772,-46.29115,-23.5087
403,407,6,Saúde,1755,-46.32496,-23.49128,-46.20173,-23.52774
410,403,8,Residência,1755,-46.21963,-23.5423,-46.32496,-23.49128
365,403,8,Residência,1755,-46.46652,-23.47894,-46.31865,-23.49506
367,403,8,Residência,1755,-46.55226,-23.48564,-46.27376,-23.49731
403,403,8,Residência,1755,-46.27413,-23.4941,-46.27376,-23.49731
403,403,4,Educação,1755,-46.29294,-23.5098,-46.29323,-23.51081
403,403,8,Residência,1755,-46.29323,-23.51081,-46.29294,-23.5098
403,410,1,Trabalho Indústria,1755,-46.32039,-23.49497,-46.2362,-23.54126
403,404,6,Saúde,1755,-46.30579,-23.49938,-46.30741,-23.55201
404,403,8,Residência,1755,-46.30741,-23.55201,-46.30579,-23.49938
403,403,8,Residência,1755,-46.29276,-23.50638,-46.29703,-23.50437
403,404,6,Saúde,1755,-46.29703,-23.50437,-46.32065,-23.55281
404,403,8,Residência,1755,-46.2954,-23.53751,-46.30319,-23.49955
403,403,2,Trabalho Comércio,1755,-46.30319,-23.49955,-46.30238,-23.52214
403,403,8,Residência,1755,-46.30238,-23.52214,-46.30319,-23.49955
403,403,8,Residência,1755,-46.30041,-23.50142,-46.29932,-23.49669
404,403,8,Residência,1755,-46.3101,-23.53991,-46.29932,-23.49669
404,403,8,Residência,1755,-46.30042,-23.55807,-46.31936,-23.49428
404,403,8,Residência,1755,-46.31012,-23.54684,-46.27287,-23.49275
403,166,3,Trabalho Serviços,1755,-46.31866,-23.50559,-46.55766,-23.54868
403,403,8,Residência,1755,-46.31478,-23.49964,-46.31866,-23.50559
403,399,10,Assuntos Pessoais,1755,-46.31911,-23.50329,-46.35245,-23.48553
399,403,8,Residência,1755,-46.35245,-23.48553,-46.31911,-23.50329
403,4,3,Trabalho Serviços,1755,-46.32259,-23.4927,-46.63964,-23.55391
403,364,4,Educação,1755,-46.32259,-23.4927,-46.51804,-23.46652
403,403,4,Educação,1755,-46.29146,-23.50588,-46.28948,-23.50556
403,403,8,Residência,1755,-46.28948,-23.50556,-46.29146,-23.50588
403,403,4,Educação,1755,-46.29146,-23.50588,-46.29332,-23.50556
403,398,2,Trabalho Comércio,1755,-46.29451,-23.50723,-46.34367,-23.52264
398,403,8,Residência,1755,-46.34367,-23.52264,-46.29451,-23.50723
403,402,3,Trabalho Serviços,1755,-46.29854,-23.51364,-46.29553,-23.47446
403,403,8,Residência,1755,-46.27536,-23.54114,-46.31556,-23.49706
403,73,3,Trabalho Serviços,1755,-46.31556,-23.49706,-46.68719,-23.59715
73,403,8,Residência,1755,-46.68719,-23.59715,-46.31556,-23.49706
403,205,3,Trabalho Serviços,1755,-46.2861,-23.51571,-46.36775,-23.49958
205,403,8,Residência,1755,-46.36775,-23.49958,-46.2861,-23.51571
403,403,8,Residência,1755,-46.28796,-23.50967,-46.2861,-23.51571
403,403,4,Educação,1755,-46.2861,-23.51571,-46.29719,-23.51522
403,403,8,Residência,1755,-46.29719,-23.51522,-46.2861,-23.51571
403,205,3,Trabalho Serviços,1755,-46.2861,-23.51571,-46.36775,-23.49958
205,403,8,Residência,1755,-46.36775,-23.49958,-46.2861,-23.51571
403,403,2,Trabalho Comércio,1755,-46.31929,-23.4994,-46.31877,-23.49893
403,403,4,Educação,1755,-46.31929,-23.4994,-46.31447,-23.49416
403,403,8,Residência,1755,-46.31447,-23.49416,-46.31929,-23.4994
403,404,4,Educação,1755,-46.31003,-23.50609,-46.31094,-23.54474
403,404,3,Trabalho Serviços,1755,-46.32273,-23.49353,-46.30741,-23.55201
403,166,1,Trabalho Indústria,1755,-46.32273,-23.49353,-46.55687,-23.54247
403,404,1,Trabalho Indústria,1755,-46.28851,-23.50929,-46.29565,-23.56247
403,398,4,Educação,1755,-46.28851,-23.50929,-46.33405,-23.53308
398,169,3,Trabalho Serviços,1755,-46.33405,-23.53308,-46.56638,-23.52569
398,398,7,Lazer,1755,-46.33405,-23.53308,-46.33284,-23.53094
404,403,8,Residência,1755,-46.31499,-23.54967,-46.2799,-23.53979
403,404,2,Trabalho Comércio,1755,-46.32226,-23.49375,-46.31871,-23.54219
403,403,4,Educação,1755,-46.32226,-23.49375,-46.32012,-23.501
403,403,8,Residência,1755,-46.32012,-23.501,-46.32226,-23.49375
403,403,7,Lazer,1755,-46.29756,-23.5057,-46.29683,-23.50097
403,403,4,Educação,1755,-46.30176,-23.50607,-46.3167,-23.50436
403,403,4,Educação,1755,-46.3167,-23.50436,-46.30542,-23.5074
403,169,7,Lazer,1755,-46.3167,-23.50436,-46.56638,-23.52564
169,403,8,Residência,1755,-46.56638,-23.52564,-46.30176,-23.50607
169,403,8,Residência,1755,-46.56638,-23.52564,-46.30176,-23.50607
169,403,8,Residência,1755,-46.56638,-23.52569,-46.30176,-23.50607
169,403,8,Residência,1755,-46.56638,-23.52569,-46.30176,-23.50607
403,403,8,Residência,1755,-46.30794,-23.5057,-46.31517,-23.50611
403,403,1,Trabalho Indústria,1755,-46.31517,-23.50611,-46.28134,-23.53773
403,403,8,Residência,1755,-46.28134,-23.53773,-46.31517,-23.50611
403,403,4,Educação,1755,-46.31517,-23.50611,-46.30794,-23.5057
403,403,8,Residência,1755,-46.29332,-23.50556,-46.29611,-23.50585
403,403,8,Residência,1755,-46.31877,-23.49557,-46.31949,-23.49847
403,394,1,Trabalho Indústria,1755,-46.29115,-23.5087,-46.36664,-23.54598
394,403,8,Residência,1755,-46.36664,-23.54598,-46.29115,-23.5087
403,404,3,Trabalho Serviços,1755,-46.31526,-23.49373,-46.31012,-23.54684
406,403,8,Residência,1755,-46.32672,-23.63932,-46.31526,-23.49373
403,206,2,Trabalho Comércio,1755,-46.30785,-23.50281,-46.39656,-23.50492
10,403,8,Residência,1755,-46.61822,-23.52505,-46.30785,-23.50281
403,403,8,Residência,1755,-46.31898,-23.49574,-46.31772,-23.50243
403,403,8,Residência,1755,-46.31898,-23.49574,-46.31772,-23.50243
403,403,8,Residência,1755,-46.32538,-23.49543,-46.32239,-23.492
415,403,8,Residência,1755,-46.1654,-23.51377,-46.29944,-23.51381
403,404,5,Compras,1755,-46.30792,-23.49941,-46.31871,-23.54219
403,403,8,Residência,1755,-46.30751,-23.49923,-46.31078,-23.50332
403,403,4,Educação,1755,-46.31078,-23.50332,-46.30751,-23.49923
403,403,4,Educação,1755,-46.28986,-23.51289,-46.29174,-23.51095
403,403,8,Residência,1755,-46.29194,-23.51238,-46.28986,-23.51289
403,403,2,Trabalho Comércio,1755,-46.29062,-23.51263,-46.28677,-23.51286
403,403,8,Residência,1755,-46.28677,-23.51286,-46.29062,-23.51263
404,404,8,Residência,1755,-46.3117,-23.54385,-46.32295,-23.56212
404,404,4,Educação,1755,-46.2916,-23.55467,-46.29668,-23.54582
404,400,3,Trabalho Serviços,1755,-46.31827,-23.54812,-46.33148,-23.46716
404,400,4,Educação,1755,-46.31827,-23.54812,-46.33148,-23.46716
400,388,3,Trabalho Serviços,1755,-46.33148,-23.46716,-46.36359,-23.41103
388,301,3,Trabalho Serviços,1755,-46.36359,-23.41103,-46.70721,-23.62506
301,404,8,Residência,1755,-46.70721,-23.62506,-46.31827,-23.54812
404,404,3,Trabalho Serviços,1755,-46.30657,-23.54256,-46.31498,-23.53982
404,404,7,Lazer,2272,-46.30547,-23.59021,-46.31871,-23.54219
404,404,8,Residência,2272,-46.31871,-23.54219,-46.30547,-23.59021
404,404,4,Educação,1755,-46.29696,-23.54164,-46.29734,-23.5414
404,404,8,Residência,1755,-46.29734,-23.5414,-46.29696,-23.54164
404,404,4,Educação,1755,-46.29696,-23.54164,-46.30988,-23.54908
404,404,4,Educação,1755,-46.29696,-23.54164,-46.29734,-23.5414
80,404,8,Residência,1755,-46.67823,-23.56419,-46.29696,-23.54164
404,80,2,Trabalho Comércio,1755,-46.29696,-23.54164,-46.67823,-23.56419
404,404,1,Trabalho Indústria,2272,-46.30533,-23.58916,-46.3028,-23.57058
404,404,8,Residência,2272,-46.3028,-23.57058,-46.30533,-23.58916
404,404,6,Saúde,2272,-46.30533,-23.58916,-46.31688,-23.54235
404,404,8,Residência,2272,-46.31688,-23.54235,-46.30533,-23.58916
404,404,6,Saúde,1755,-46.30533,-23.58916,-46.31688,-23.54235
404,7,10,Assuntos Pessoais,1755,-46.30551,-23.55498,-46.63544,-23.5351
7,404,8,Residência,1755,-46.63544,-23.5351,-46.30551,-23.55498
404,394,3,Trabalho Serviços,1755,-46.30551,-23.55498,-46.38362,-23.55437
404,404,4,Educação,1755,-46.30551,-23.55498,-46.32362,-23.53615
404,404,8,Residência,1755,-46.32362,-23.53615,-46.30551,-23.55498
404,404,4,Educação,1755,-46.30551,-23.55498,-46.31264,-23.54994
404,404,2,Trabalho Comércio,1755,-46.3347,-23.54274,-46.32946,-23.54418
404,404,8,Residência,1755,-46.32946,-23.54418,-46.3347,-23.54274
404,404,3,Trabalho Serviços,1755,-46.30031,-23.54388,-46.31003,-23.54628
404,404,8,Residência,1755,-46.29968,-23.5477,-46.30031,-23.54388
404,404,8,Residência,1755,-46.29383,-23.5384,-46.28667,-23.54006
404,404,7,Lazer,1755,-46.30515,-23.59658,-46.32717,-23.55321
404,404,8,Residência,1755,-46.32717,-23.55321,-46.30515,-23.59658
404,404,10,Assuntos Pessoais,1755,-46.32124,-23.54791,-46.30999,-23.5396
404,398,1,Trabalho Indústria,2667,-46.33115,-23.54091,-46.33276,-23.50941
398,398,11,Refeição,1755,-46.33276,-23.50941,-46.34428,-23.51246
398,398,1,Trabalho Indústria,1755,-46.34428,-23.51246,-46.33276,-23.50941
398,404,8,Residência,2667,-46.33276,-23.50941,-46.33115,-23.54091
404,404,8,Residência,1755,-46.30125,-23.54005,-46.29899,-23.54232
404,404,3,Trabalho Serviços,1755,-46.29899,-23.54232,-46.30886,-23.53771
404,404,8,Residência,1755,-46.30125,-23.54005,-46.29899,-23.54232
404,404,10,Assuntos Pessoais,1755,-46.29899,-23.54232,-46.31254,-23.53708
404,404,3,Trabalho Serviços,1755,-46.31254,-23.53708,-46.30886,-23.53771
404,404,3,Trabalho Serviços,1755,-46.30886,-23.53771,-46.32831,-23.53442
404,404,5,Compras,1755,-46.30946,-23.5478,-46.30081,-23.54377
404,404,8,Residência,1755,-46.32362,-23.53615,-46.29899,-23.54232
404,404,8,Residência,1755,-46.31254,-23.53708,-46.29899,-23.54232
404,404,8,Residência,1755,-46.31264,-23.54994,-46.32034,-23.54024
404,404,4,Educação,1755,-46.32034,-23.54024,-46.31058,-23.54279
404,404,3,Trabalho Serviços,1755,-46.32034,-23.54024,-46.31063,-23.54486
403,404,8,Residência,1755,-46.30755,-23.53417,-46.32034,-23.54024
404,404,8,Residência,1755,-46.31063,-23.54486,-46.32034,-23.54024
404,404,7,Lazer,1755,-46.33212,-23.54363,-46.32042,-23.53746
406,404,8,Residência,1755,-46.3406,-23.57011,-46.33212,-23.54363
404,83,1,Trabalho Indústria,1755,-46.30402,-23.59284,-46.69089,-23.54666
404,404,4,Educação,1755,-46.33631,-23.55624,-46.32685,-23.55307
404,404,8,Residência,1755,-46.32685,-23.55307,-46.33631,-23.55624
8,404,8,Residência,1755,-46.64157,-23.52377,-46.33631,-23.55624
404,404,8,Residência,1755,-46.32685,-23.55307,-46.33348,-23.56779
404,404,2,Trabalho Comércio,1755,-46.30443,-23.5876,-46.30376,-23.58737
464,404,8,Residência,1755,-46.61663,-23.67345,-46.29344,-23.55253
404,404,8,Residência,1755,-46.29266,-23.55751,-46.29344,-23.55253
404,404,4,Educação,1755,-46.29344,-23.55253,-46.29266,-23.55751
404,404,4,Educação,1755,-46.29344,-23.55253,-46.29476,-23.54859
404,404,8,Residência,1755,-46.29476,-23.54859,-46.29344,-23.55253
407,404,8,Residência,1755,-46.1971,-23.52936,-46.31819,-23.54108
404,404,4,Educação,1755,-46.29705,-23.54545,-46.29613,-23.5479
404,404,3,Trabalho Serviços,1755,-46.29613,-23.5479,-46.3052,-23.54722
404,404,4,Educação,1755,-46.3052,-23.54722,-46.29613,-23.5479
404,404,8,Residência,1755,-46.3052,-23.54722,-46.29705,-23.54545
404,404,8,Residência,1755,-46.3052,-23.54722,-46.29705,-23.54545
404,404,3,Trabalho Serviços,1755,-46.30921,-23.56027,-46.3218,-23.54175
404,404,4,Educação,1755,-46.29005,-23.54831,-46.31809,-23.5597
404,404,3,Trabalho Serviços,1755,-46.31809,-23.5597,-46.3218,-23.54175
404,404,4,Educação,1755,-46.31809,-23.5597,-46.29005,-23.54831
404,404,4,Educação,1755,-46.29005,-23.54831,-46.31809,-23.5597
404,404,3,Trabalho Serviços,1755,-46.30921,-23.56027,-46.3218,-23.54175
404,404,4,Educação,1755,-46.29005,-23.54831,-46.31809,-23.5597
404,404,8,Residência,1755,-46.28976,-23.54023,-46.29299,-23.55721
404,410,3,Trabalho Serviços,1755,-46.30775,-23.54506,-46.22468,-23.53587
404,404,8,Residência,1755,-46.31697,-23.54922,-46.31788,-23.53232
404,404,4,Educação,1755,-46.31788,-23.53232,-46.31698,-23.54922
404,410,3,Trabalho Serviços,1755,-46.31698,-23.54922,-46.2321,-23.54192
398,398,11,Refeição,1755,-46.3366,-23.5317,-46.33601,-23.53153
404,404,4,Educação,4159,-46.31788,-23.53232,-46.31697,-23.54922
404,404,8,Residência,4159,-46.31697,-23.54922,-46.31788,-23.53232
404,399,3,Trabalho Serviços,1755,-46.30856,-23.54762,-46.35254,-23.48576
399,409,3,Trabalho Serviços,1755,-46.35254,-23.48576,-46.18405,-23.51787
404,404,3,Trabalho Serviços,1755,-46.30078,-23.54007,-46.3162,-23.55084
400,404,8,Residência,1755,-46.36903,-23.48374,-46.30078,-23.54007
404,130,3,Trabalho Serviços,1755,-46.30078,-23.54007,-46.62086,-23.50426
404,404,3,Trabalho Serviços,1755,-46.30078,-23.54007,-46.31621,-23.55086
404,400,4,Educação,1755,-46.30078,-23.54007,-46.36905,-23.48358
400,404,8,Residência,1755,-46.36905,-23.48358,-46.30078,-23.54007
404,404,3,Trabalho Serviços,1755,-46.28797,-23.55732,-46.29264,-23.54934
404,404,8,Residência,1755,-46.29264,-23.54934,-46.28797,-23.55732
404,404,4,Educação,1755,-46.28797,-23.55732,-46.28763,-23.56079
404,91,3,Trabalho Serviços,1755,-46.33014,-23.54806,-46.678,-23.51866
91,91,11,Refeição,1755,-46.678,-23.51866,-46.6802,-23.51964
91,91,3,Trabalho Serviços,1755,-46.6802,-23.51964,-46.678,-23.51866
404,404,4,Educação,1755,-46.30546,-23.59441,-46.30429,-23.58765
404,404,4,Educação,1755,-46.30546,-23.59441,-46.30288,-23.58633
52,404,8,Residência,1755,-46.6345,-23.58949,-46.28818,-23.54401
404,404,8,Residência,1755,-46.29177,-23.55382,-46.29338,-23.56602
404,404,8,Residência,1755,-46.29177,-23.55382,-46.29338,-23.56602
404,404,3,Trabalho Serviços,1755,-46.31533,-23.53522,-46.3238,-23.53687
404,404,3,Trabalho Serviços,1755,-46.31299,-23.56098,-46.3238,-23.53687
404,404,8,Residência,1755,-46.3238,-23.53687,-46.31299,-23.56098
404,404,8,Residência,1755,-46.28763,-23.56079,-46.28801,-23.55731
404,404,8,Residência,1755,-46.28758,-23.56134,-46.28801,-23.55731
404,404,8,Residência,1755,-46.29407,-23.55022,-46.28801,-23.55731
404,404,4,Educação,1755,-46.28801,-23.55731,-46.28758,-23.56134
404,292,3,Trabalho Serviços,1755,-46.31946,-23.54868,-46.699,-23.76187
292,404,8,Residência,1755,-46.699,-23.76187,-46.31946,-23.54868
404,214,1,Trabalho Indústria,1755,-46.30504,-23.59612,-46.54283,-23.53354
404,404,4,Educação,1755,-46.30504,-23.59612,-46.31871,-23.54219
404,411,1,Trabalho Indústria,1755,-46.28461,-23.54393,-46.27061,-23.54166
404,404,8,Residência,1755,-46.30794,-23.54999,-46.31365,-23.56349
404,404,4,Educação,1755,-46.31365,-23.56349,-46.30928,-23.55674
404,404,4,Educação,1755,-46.31365,-23.56349,-46.30928,-23.55674
404,404,5,Compras,1755,-46.30775,-23.54039,-46.31706,-23.54244
404,404,8,Residência,1755,-46.31706,-23.54244,-46.30775,-23.54039
404,400,3,Trabalho Serviços,1755,-46.30775,-23.54039,-46.33294,-23.46412
190,404,8,Residência,1755,-46.45458,-23.53889,-46.33044,-23.53447
404,404,4,Educação,1755,-46.32429,-23.56243,-46.32685,-23.55307
404,404,8,Residência,1755,-46.32685,-23.55307,-46.32429,-23.56243
404,409,4,Educação,1755,-46.31469,-23.54844,-46.18274,-23.51692
409,404,8,Residência,1755,-46.18274,-23.51692,-46.31469,-23.54844
404,404,4,Educação,1755,-46.31469,-23.54844,-46.32041,-23.54222
404,404,3,Trabalho Serviços,1755,-46.31535,-23.55748,-46.31499,-23.55125
404,404,8,Residência,1755,-46.31499,-23.55125,-46.31535,-23.55748
404,404,8,Residência,1755,-46.30669,-23.53636,-46.32081,-23.5408
404,404,3,Trabalho Serviços,1755,-46.32081,-23.5408,-46.29269,-23.5412
15,404,8,Residência,1755,-46.61679,-23.54499,-46.29498,-23.56616
404,404,4,Educação,1755,-46.29498,-23.56616,-46.29618,-23.55559
404,404,8,Residência,1755,-46.31174,-23.57377,-46.31426,-23.54446
404,404,8,Residência,1755,-46.31435,-23.54466,-46.31426,-23.54446
404,404,8,Residência,1755,-46.31435,-23.54466,-46.31426,-23.54446
404,404,4,Educação,1755,-46.31426,-23.54446,-46.31222,-23.57371
404,404,8,Residência,1755,-46.31222,-23.57371,-46.31426,-23.54446
404,404,4,Educação,1755,-46.31426,-23.54446,-46.31222,-23.57371
404,404,8,Residência,1755,-46.31222,-23.57371,-46.31426,-23.54446
404,403,1,Trabalho Indústria,1755,-46.29521,-23.56275,-46.282,-23.5393
403,404,8,Residência,1755,-46.282,-23.5393,-46.29521,-23.56275
404,404,3,Trabalho Serviços,1755,-46.29521,-23.56275,-46.29389,-23.54412
239,404,8,Residência,1755,-46.61148,-23.59202,-46.29521,-23.56275
404,409,4,Educação,1755,-46.29521,-23.56275,-46.18325,-23.51783
409,404,8,Residência,1755,-46.18325,-23.51783,-46.29521,-23.56275
398,398,3,Trabalho Serviços,1755,-46.3433,-23.52129,-46.34824,-23.53545
404,94,2,Trabalho Comércio,1755,-46.28865,-23.56194,-46.67415,-23.52636
94,404,8,Residência,1755,-46.67415,-23.52636,-46.28865,-23.56194
404,404,8,Residência,1755,-46.29226,-23.56489,-46.28865,-23.56194
404,404,3,Trabalho Serviços,1755,-46.28865,-23.56194,-46.30455,-23.53922
404,404,8,Residência,1755,-46.30455,-23.53922,-46.28865,-23.56194
404,404,7,Lazer,1755,-46.31437,-23.55401,-46.3055,-23.53677
404,404,5,Compras,1755,-46.31437,-23.55401,-46.31499,-23.54967
404,404,7,Lazer,1755,-46.31437,-23.55401,-46.30539,-23.53692
404,404,8,Residência,1755,-46.30547,-23.53685,-46.31437,-23.55401
404,404,8,Residência,1755,-46.30252,-23.54714,-46.31699,-23.55245
404,404,8,Residência,1755,-46.31187,-23.54557,-46.31699,-23.55245
404,404,8,Residência,1755,-46.30252,-23.54714,-46.31699,-23.55245
404,203,3,Trabalho Serviços,1755,-46.31606,-23.55524,-46.42325,-23.5387
404,404,4,Educação,1755,-46.3022,-23.55097,-46.29968,-23.5477
404,404,8,Residência,1755,-46.31511,-23.54917,-46.3022,-23.55097
404,404,2,Trabalho Comércio,1755,-46.3022,-23.55097,-46.31422,-23.5494
404,404,8,Residência,1755,-46.31422,-23.5494,-46.3022,-23.55097
404,404,2,Trabalho Comércio,1755,-46.31493,-23.54054,-46.30675,-23.54241
404,408,3,Trabalho Serviços,1755,-46.30816,-23.5388,-46.19377,-23.50951
404,404,4,Educação,1755,-46.31351,-23.54297,-46.31713,-23.54874
404,404,8,Residência,1755,-46.31713,-23.54874,-46.31351,-23.54297
404,404,3,Trabalho Serviços,1755,-46.33014,-23.54618,-46.33105,-23.54444
404,404,5,Compras,1755,-46.33883,-23.55669,-46.31399,-23.54882
404,404,8,Residência,1755,-46.31399,-23.54882,-46.33883,-23.55669
449,449,11,Refeição,1755,-46.35171,-23.6769,-46.35171,-23.6769
404,404,7,Lazer,1755,-46.31597,-23.5426,-46.31944,-23.53208
404,404,8,Residência,1755,-46.31944,-23.53208,-46.31597,-23.5426
404,404,4,Educação,1755,-46.30365,-23.55103,-46.29005,-23.54831
404,404,8,Residência,1755,-46.29005,-23.54831,-46.30365,-23.55103
404,404,8,Residência,1755,-46.29005,-23.54831,-46.30365,-23.55103
404,404,8,Residência,1755,-46.31512,-23.56075,-46.30244,-23.55115
404,404,3,Trabalho Serviços,1755,-46.30244,-23.55115,-46.31512,-23.56075
406,404,8,Residência,1755,-46.309,-23.58692,-46.30102,-23.58952
406,404,8,Residência,1755,-46.309,-23.58692,-46.30102,-23.58952
404,399,3,Trabalho Serviços,1755,-46.30278,-23.54579,-46.35245,-23.48553
404,404,3,Trabalho Serviços,1755,-46.30278,-23.54579,-46.30777,-23.55613
404,404,10,Assuntos Pessoais,1755,-46.29359,-23.54963,-46.3095,-23.53607
405,404,8,Residência,1755,-46.33043,-23.65689,-46.30307,-23.55014
404,404,7,Lazer,1755,-46.31428,-23.5536,-46.31718,-23.55678
404,403,3,Trabalho Serviços,1755,-46.33152,-23.56408,-46.3082,-23.50468
404,365,1,Trabalho Indústria,1755,-46.3103,-23.54375,-46.48021,-23.46665
404,404,8,Residência,1755,-46.31274,-23.5452,-46.3103,-23.54375
404,404,8,Residência,1755,-46.31274,-23.5452,-46.3103,-23.54375
404,404,4,Educação,1755,-46.3103,-23.54375,-46.31274,-23.5452
404,404,8,Residência,1755,-46.31274,-23.5452,-46.3103,-23.54375
404,404,1,Trabalho Indústria,1755,-46.29563,-23.56124,-46.31174,-23.55853
404,404,8,Residência,1755,-46.31174,-23.55853,-46.29563,-23.56124
404,404,8,Residência,1755,-46.29333,-23.55423,-46.29563,-23.56124
404,404,4,Educação,1755,-46.29563,-23.56124,-46.29333,-23.55423
404,404,4,Educação,1755,-46.29563,-23.56124,-46.29333,-23.55423
404,404,8,Residência,1755,-46.29333,-23.55423,-46.29563,-23.56124
404,404,8,Residência,1755,-46.31499,-23.54967,-46.31764,-23.55129
404,404,4,Educação,1755,-46.31597,-23.5426,-46.30594,-23.54579
404,404,3,Trabalho Serviços,1755,-46.30594,-23.54579,-46.30702,-23.54815
404,404,4,Educação,1755,-46.30702,-23.54815,-46.30594,-23.54579
404,404,4,Educação,1755,-46.31597,-23.5426,-46.30594,-23.54579
404,404,8,Residência,1755,-46.31426,-23.54675,-46.31417,-23.54109
404,404,3,Trabalho Serviços,1755,-46.31382,-23.53635,-46.31426,-23.54675
404,404,4,Educação,1755,-46.31426,-23.54675,-46.31382,-23.53635
404,404,8,Residência,1755,-46.31426,-23.54675,-46.31417,-23.54109
404,404,3,Trabalho Serviços,1755,-46.31382,-23.53635,-46.31426,-23.54675
404,404,3,Trabalho Serviços,1755,-46.30949,-23.54186,-46.32501,-23.52933
404,404,8,Residência,1755,-46.32501,-23.52933,-46.30949,-23.54186
205,404,8,Residência,1755,-46.37186,-23.50388,-46.30949,-23.54186
448,405,8,Residência,1755,-46.39656,-23.69821,-46.32863,-23.66992
405,405,4,Educação,1755,-46.32863,-23.66992,-46.32523,-23.64958
405,405,8,Residência,1755,-46.32523,-23.64958,-46.32863,-23.66992
405,404,3,Trabalho Serviços,1755,-46.30641,-23.63416,-46.3086,-23.53779
405,462,3,Trabalho Serviços,1755,-46.31934,-23.64729,-46.58471,-23.72642
462,405,8,Residência,1755,-46.58471,-23.72642,-46.31934,-23.64729
405,405,3,Trabalho Serviços,1755,-46.31934,-23.64729,-46.29384,-23.62367
405,405,8,Residência,1755,-46.31847,-23.64131,-46.32324,-23.65516
405,405,4,Educação,1755,-46.32324,-23.65516,-46.33253,-23.66011
405,405,8,Residência,1755,-46.33253,-23.66011,-46.32324,-23.65516
405,405,8,Residência,1755,-46.31389,-23.64211,-46.31182,-23.63837
405,405,8,Residência,1755,-46.31389,-23.64211,-46.31182,-23.63837
405,405,8,Residência,1755,-46.27298,-23.64821,-46.30632,-23.64252
405,443,2,Trabalho Comércio,1755,-46.31089,-23.6433,-46.45434,-23.67855
229,405,8,Residência,1755,-46.41133,-23.56967,-46.31089,-23.6433
405,404,6,Saúde,1755,-46.30984,-23.64405,-46.31749,-23.54035
405,405,2,Trabalho Comércio,1755,-46.30984,-23.64405,-46.31794,-23.64343
405,398,1,Trabalho Indústria,1755,-46.30984,-23.64405,-46.33434,-23.52404
405,405,8,Residência,1755,-46.30727,-23.66406,-46.31465,-23.65708
404,405,8,Residência,1755,-46.31006,-23.5447,-46.31373,-23.65652
405,405,4,Educação,1755,-46.32966,-23.66497,-46.32523,-23.64958
405,405,1,Trabalho Indústria,1755,-46.31009,-23.66284,-46.31152,-23.7087
405,405,4,Educação,1755,-46.31009,-23.66284,-46.31445,-23.64004
405,447,1,Trabalho Indústria,1755,-46.31167,-23.65415,-46.41722,-23.7122
447,405,8,Residência,1755,-46.41722,-23.7122,-46.31167,-23.65415
405,403,1,Trabalho Indústria,1755,-46.31182,-23.64174,-46.29717,-23.51904
405,214,1,Trabalho Indústria,1755,-46.32551,-23.65389,-46.5412,-23.53579
405,405,4,Educação,1755,-46.30512,-23.63386,-46.29593,-23.62249
405,406,2,Trabalho Comércio,1755,-46.32173,-23.63908,-46.32406,-23.63501
405,405,8,Residência,1755,-46.32298,-23.64442,-46.32173,-23.63908
406,406,3,Trabalho Serviços,1755,-46.31594,-23.62649,-46.31675,-23.62297
403,406,8,Residência,1755,-46.27439,-23.50626,-46.32911,-23.63357
406,405,3,Trabalho Serviços,1755,-46.33222,-23.63415,-46.29593,-23.62249
406,406,8,Residência,1755,-46.3337,-23.63163,-46.33222,-23.63415
3,406,8,Residência,1755,-46.63158,-23.55258,-46.30743,-23.6035
406,406,4,Educação,1755,-46.32708,-23.6357,-46.32686,-23.63779
406,406,8,Residência,1755,-46.3181,-23.62434,-46.31712,-23.62115
404,406,8,Residência,1755,-46.30952,-23.53854,-46.31504,-23.62272
406,406,3,Trabalho Serviços,1755,-46.31384,-23.5886,-46.30964,-23.58679
406,406,8,Residência,1755,-46.32788,-23.63412,-46.32775,-23.63676
406,406,4,Educação,1755,-46.32775,-23.63676,-46.32693,-23.63789
406,406,8,Residência,1755,-46.32788,-23.63412,-46.32775,-23.63676
406,405,1,Trabalho Indústria,1755,-46.33223,-23.63416,-46.32369,-23.64501
405,406,8,Residência,1755,-46.32369,-23.64501,-46.33223,-23.63416
406,406,3,Trabalho Serviços,1755,-46.33223,-23.63416,-46.32787,-23.63412
406,46,2,Trabalho Comércio,1755,-46.33223,-23.63416,-46.57136,-23.5749
404,406,8,Residência,1755,-46.31871,-23.54219,-46.31709,-23.62577
14,406,8,Residência,1755,-46.61668,-23.54132,-46.30573,-23.6048
406,404,4,Educação,1755,-46.30906,-23.60589,-46.30803,-23.58698
404,406,8,Residência,1755,-46.30485,-23.53688,-46.32762,-23.6392
429,406,8,Residência,1755,-46.5296,-23.66015,-46.31711,-23.62454
406,406,8,Residência,1755,-46.30869,-23.59003,-46.31711,-23.62454
406,405,4,Educação,1755,-46.31711,-23.62454,-46.30402,-23.6442
410,407,8,Residência,1755,-46.2319,-23.53989,-46.19492,-23.54787
