origin_zone,dest_zone,motive,motive_name,trips,o_lon,o_lat,d_lon,d_lat
276,278,5,Compras,3563,-46.63631,-23.67209,-46.65645,-23.66631
276,276,4,Educação,3563,-46.63723,-23.66736,-46.64273,-23.66767
276,49,3,Trabalho Serviços,3563,-46.6346,-23.65972,-46.63853,-23.58089
274,276,8,Residência,3563,-46.64441,-23.63337,-46.63495,-23.65406
276,282,4,Educação,3563,-46.65861,-23.66044,-46.66961,-23.67066
27,276,8,Residência,3563,-46.64168,-23.57085,-46.65861,-23.66044
276,24,2,Trabalho Comércio,3563,-46.63828,-23.65889,-46.63467,-23.55839
273,276,8,Residência,3563,-46.65652,-23.65323,-46.64779,-23.66244
273,276,8,Residência,3563,-46.65652,-23.65323,-46.64779,-23.66244
249,276,8,Residência,3563,-46.62856,-23.62523,-46.63819,-23.66818
276,301,4,Educação,3563,-46.64584,-23.6584,-46.69595,-23.6329
301,276,8,Residência,3563,-46.69595,-23.6329,-46.64584,-23.6584
277,276,8,Residência,3563,-46.66803,-23.65817,-46.64584,-23.6584
276,301,4,Educação,3563,-46.64584,-23.6584,-46.69595,-23.6329
276,277,4,Educação,3563,-46.64584,-23.6584,-46.66803,-23.65817
276,276,4,Educação,3563,-46.6488,-23.66311,-46.64634,-23.66494
276,276,4,Educação,3563,-46.64078,-23.66157,-46.6488,-23.66311
32,277,8,Residência,3563,-46.66019,-23.55806,-46.6767,-23.65615
277,277,3,Trabalho Serviços,3563,-46.6767,-23.65615,-46.67966,-23.65527
277,277,8,Residência,3563,-46.67966,-23.65527,-46.6767,-23.65615
277,73,3,Trabalho Serviços,3563,-46.67614,-23.65045,-46.69452,-23.60919
277,273,4,Educação,3563,-46.67614,-23.65045,-46.66908,-23.64955
277,10,4,Educação,3658,-46.6755,-23.65463,-46.61951,-23.52434
10,277,8,Residência,3658,-46.61951,-23.52434,-46.6755,-23.65463
27,277,8,Residência,3563,-46.64365,-23.5685,-46.66503,-23.66929
277,276,4,Educação,3563,-46.66503,-23.66929,-46.66168,-23.66145
277,277,10,Assuntos Pessoais,3563,-46.67773,-23.65753,-46.67117,-23.64999
277,277,8,Residência,3563,-46.67117,-23.64999,-46.67773,-23.65753
277,256,6,Saúde,3563,-46.67166,-23.66839,-46.56047,-23.58851
277,486,3,Trabalho Serviços,3563,-46.66931,-23.6654,-46.85544,-23.5097
486,277,8,Residência,3563,-46.85544,-23.5097,-46.66931,-23.6654
277,54,6,Saúde,3563,-46.67274,-23.65382,-46.63779,-23.59327
54,277,8,Residência,3563,-46.63779,-23.59327,-46.67274,-23.65382
277,20,3,Trabalho Serviços,3563,-46.66509,-23.66128,-46.6268,-23.56854
277,277,8,Residência,3563,-46.65615,-23.66778,-46.66003,-23.66593
277,62,3,Trabalho Serviços,3563,-46.6744,-23.66227,-46.65739,-23.58184
62,277,8,Residência,3563,-46.65739,-23.58184,-46.6744,-23.66227
277,283,1,Trabalho Indústria,3563,-46.67688,-23.6554,-46.6792,-23.69183
283,301,7,Lazer,3563,-46.6792,-23.69183,-46.69698,-23.62276
301,277,8,Residência,3563,-46.69698,-23.62276,-46.67688,-23.6554
277,277,4,Educação,3563,-46.67688,-23.6554,-46.66962,-23.66085
81,82,7,Lazer,3563,-46.68745,-23.5815,-46.69602,-23.57189
82,277,8,Residência,3563,-46.69602,-23.57189,-46.66901,-23.66461
277,69,7,Lazer,3563,-46.67217,-23.65352,-46.67122,-23.586
277,306,4,Educação,3563,-46.66757,-23.65791,-46.73593,-23.66102
307,277,8,Residência,3563,-46.72944,-23.66911,-46.66757,-23.65791
281,278,8,Residência,3563,-46.67955,-23.67615,-46.65405,-23.66779
319,278,8,Residência,3563,-46.70754,-23.61317,-46.65445,-23.67727
278,70,7,Lazer,3563,-46.64829,-23.68217,-46.68036,-23.59551
278,70,7,Lazer,3563,-46.64829,-23.68217,-46.68036,-23.59551
28,278,8,Residência,3563,-46.65299,-23.56376,-46.64829,-23.68217
278,278,8,Residência,3563,-46.64931,-23.6728,-46.64934,-23.67794
276,278,8,Residência,3563,-46.64241,-23.6679,-46.64602,-23.67726
19,278,8,Residência,3563,-46.62108,-23.56799,-46.63618,-23.6772
281,278,8,Residência,3563,-46.68242,-23.66333,-46.65496,-23.67886
279,278,8,Residência,3563,-46.66843,-23.67323,-46.63983,-23.6857
278,58,3,Trabalho Serviços,3563,-46.64002,-23.6914,-46.63081,-23.60399
278,278,8,Residência,3563,-46.64996,-23.68094,-46.64873,-23.68019
278,60,10,Assuntos Pessoais,3563,-46.64031,-23.67291,-46.64313,-23.62714
278,278,3,Trabalho Serviços,3563,-46.6473,-23.6691,-46.64648,-23.66878
61,278,8,Residência,3563,-46.63996,-23.61065,-46.6473,-23.6691
282,278,8,Residência,3563,-46.67439,-23.67401,-46.64381,-23.68815
463,278,8,Residência,3563,-46.63519,-23.69118,-46.64788,-23.66999
278,276,4,Educação,3563,-46.64819,-23.66927,-46.65868,-23.66036
278,277,7,Lazer,3563,-46.63807,-23.68639,-46.67005,-23.66193
278,277,3,Trabalho Serviços,3563,-46.64264,-23.69001,-46.67785,-23.66407
277,278,8,Residência,3563,-46.67785,-23.66407,-46.64264,-23.69001
5,278,8,Residência,3563,-46.64344,-23.54495,-46.64199,-23.68475
278,65,4,Educação,3563,-46.63878,-23.68705,-46.67279,-23.59556
278,278,4,Educação,3563,-46.63838,-23.68572,-46.63985,-23.68909
318,278,8,Residência,3563,-46.70568,-23.57949,-46.64519,-23.68199
278,278,4,Educação,3563,-46.6435,-23.6878,-46.64376,-23.69053
278,277,3,Trabalho Serviços,3563,-46.65364,-23.67618,-46.65799,-23.66997
278,240,3,Trabalho Serviços,3563,-46.64261,-23.67901,-46.60785,-23.58335
278,277,4,Educação,3563,-46.64261,-23.67901,-46.65933,-23.66477
278,73,3,Trabalho Serviços,3563,-46.64952,-23.67784,-46.68992,-23.59872
276,278,8,Residência,3563,-46.63867,-23.672,-46.63761,-23.67431
278,59,4,Educação,3563,-46.63761,-23.67431,-46.62978,-23.6205
59,278,8,Residência,3563,-46.62978,-23.6205,-46.63761,-23.67431
278,71,3,Trabalho Serviços,3563,-46.64155,-23.68136,-46.68144,-23.61693
27,278,8,Residência,3563,-46.64365,-23.5685,-46.63661,-23.69151
278,278,4,Educação,3563,-46.63642,-23.67742,-46.63367,-23.67775
278,276,6,Saúde,3563,-46.64005,-23.67332,-46.63738,-23.67246
278,278,8,Residência,3563,-46.63507,-23.68679,-46.6402,-23.67165
277,278,8,Residência,3563,-46.65619,-23.66771,-46.65652,-23.66943
322,278,8,Residência,3563,-46.73294,-23.63991,-46.65678,-23.67033
278,70,3,Trabalho Serviços,3563,-46.63942,-23.68626,-46.68269,-23.5964
70,363,3,Trabalho Serviços,3563,-46.68269,-23.5964,-46.53565,-23.47232
278,278,4,Educação,3563,-46.63942,-23.68626,-46.63838,-23.68572
278,27,4,Educação,3563,-46.65215,-23.66727,-46.64582,-23.56441
27,58,1,Trabalho Indústria,3563,-46.64582,-23.56441,-46.62858,-23.60592
278,24,4,Educação,3563,-46.63463,-23.68538,-46.63814,-23.56068
278,278,4,Educação,3563,-46.6352,-23.67891,-46.63367,-23.67775
278,278,3,Trabalho Serviços,3563,-46.63916,-23.69162,-46.63947,-23.69166
274,278,8,Residência,3563,-46.64089,-23.64672,-46.64612,-23.67816
278,284,4,Educação,3563,-46.64612,-23.67816,-46.65262,-23.68843
279,278,8,Residência,3563,-46.65198,-23.68244,-46.64612,-23.67816
278,278,3,Trabalho Serviços,3563,-46.64523,-23.68714,-46.63865,-23.68829
278,284,4,Educação,3563,-46.64523,-23.68714,-46.64837,-23.69091
278,281,6,Saúde,3563,-46.64561,-23.67922,-46.68253,-23.6712
278,463,3,Trabalho Serviços,3563,-46.63374,-23.68449,-46.62569,-23.68437
278,278,8,Residência,3563,-46.64635,-23.67149,-46.63816,-23.67723
278,278,8,Residência,3563,-46.63803,-23.68596,-46.64126,-23.68489
278,278,4,Educação,3563,-46.64126,-23.68489,-46.63803,-23.68596
278,278,8,Residência,3563,-46.63838,-23.68572,-46.64126,-23.68489
276,278,8,Residência,3563,-46.66155,-23.65981,-46.65547,-23.67318
278,304,3,Trabalho Serviços,3563,-46.64294,-23.68574,-46.71136,-23.65421
304,278,8,Residência,3563,-46.71136,-23.65421,-46.64294,-23.68574
278,278,4,Educação,3563,-46.63916,-23.69162,-46.64376,-23.69053
278,32,3,Trabalho Serviços,3563,-46.65461,-23.67065,-46.65964,-23.55842
278,278,3,Trabalho Serviços,3563,-46.65496,-23.67886,-46.65396,-23.68064
278,278,8,Residência,3563,-46.65891,-23.67289,-46.65351,-23.67361
58,278,8,Residência,3563,-46.63523,-23.59973,-46.63275,-23.68007
278,278,4,Educação,3563,-46.63275,-23.68007,-46.63754,-23.68048
245,278,8,Residência,3563,-46.59504,-23.63343,-46.64151,-23.69344
463,278,8,Residência,3563,-46.62266,-23.68417,-46.63401,-23.68564
278,278,8,Residência,3563,-46.64502,-23.68013,-46.64529,-23.68011
286,278,8,Residência,3563,-46.71275,-23.66844,-46.6488,-23.68268
278,278,8,Residência,3563,-46.64405,-23.67349,-46.64556,-23.68042
279,487,1,Trabalho Indústria,3563,-46.64773,-23.68794,-46.84997,-23.49394
464,279,8,Residência,3563,-46.60602,-23.68218,-46.66891,-23.67868
279,59,3,Trabalho Serviços,3563,-46.65644,-23.68371,-46.62957,-23.62642
306,279,8,Residência,3563,-46.73152,-23.64833,-46.64828,-23.68653
57,279,8,Residência,3563,-46.64295,-23.57252,-46.65788,-23.68696
284,279,8,Residência,3563,-46.65981,-23.69611,-46.65788,-23.68696
81,279,8,Residência,3563,-46.68572,-23.5798,-46.65788,-23.68696
279,280,3,Trabalho Serviços,3563,-46.66033,-23.68318,-46.69126,-23.66429
279,279,4,Educação,3563,-46.66618,-23.6811,-46.66377,-23.67599
279,279,8,Residência,3563,-46.66377,-23.67599,-46.66618,-23.6811
279,279,8,Residência,3563,-46.6486,-23.68896,-46.64632,-23.68768
279,279,8,Residência,3563,-46.65543,-23.68229,-46.65661,-23.68433
61,279,8,Residência,3563,-46.63711,-23.60012,-46.64725,-23.68767
279,302,2,Trabalho Comércio,3563,-46.65802,-23.68234,-46.69931,-23.64291
324,279,8,Residência,3563,-46.76017,-23.64844,-46.65802,-23.68234
279,465,1,Trabalho Indústria,3563,-46.66601,-23.68245,-46.58691,-23.69338
465,279,8,Residência,3563,-46.58691,-23.69338,-46.66601,-23.68245
279,279,6,Saúde,3563,-46.66944,-23.6783,-46.66561,-23.67328
279,279,8,Residência,3563,-46.66561,-23.67328,-46.66944,-23.6783
278,279,8,Residência,3563,-46.63648,-23.68046,-46.65883,-23.68618
279,73,2,Trabalho Comércio,3563,-46.65883,-23.68618,-46.69554,-23.60544
13,279,8,Residência,3563,-46.62056,-23.53716,-46.65254,-23.68573
284,279,8,Residência,3563,-46.65778,-23.68838,-46.65254,-23.68573
279,170,3,Trabalho Serviços,3563,-46.65829,-23.6802,-46.54467,-23.52328
170,279,8,Residência,3563,-46.54467,-23.52328,-46.65829,-23.6802
84,279,8,Residência,3563,-46.67406,-23.53555,-46.66601,-23.68706
301,279,8,Residência,3563,-46.717,-23.64077,-46.65699,-23.68646
284,279,8,Residência,3563,-46.64859,-23.69099,-46.65699,-23.68646
62,279,8,Residência,3563,-46.65307,-23.5732,-46.64655,-23.6909
279,284,4,Educação,3563,-46.64655,-23.6909,-46.64837,-23.69091
285,279,8,Residência,3563,-46.62759,-23.71447,-46.66087,-23.68562
279,279,4,Educação,3563,-46.66087,-23.68562,-46.66148,-23.68101
282,279,8,Residência,3563,-46.6735,-23.68617,-46.66878,-23.68407
280,55,4,Educação,3563,-46.68913,-23.68059,-46.64065,-23.58959
108,280,8,Residência,3563,-46.74068,-23.5211,-46.6902,-23.67177
303,280,8,Residência,3563,-46.70106,-23.65564,-46.69961,-23.66006
280,288,4,Educação,3563,-46.69276,-23.65763,-46.70463,-23.71356
454,280,8,Residência,3563,-46.57541,-23.65752,-46.69481,-23.65859
280,301,4,Educação,3563,-46.69501,-23.66096,-46.69595,-23.6329
301,280,8,Residência,3563,-46.69595,-23.6329,-46.69501,-23.66096
301,280,8,Residência,3563,-46.69595,-23.6329,-46.69501,-23.66096
288,280,8,Residência,3563,-46.70412,-23.71196,-46.68816,-23.67789
281,280,4,Educação,3563,-46.69056,-23.65473,-46.69263,-23.65604
272,281,8,Residência,3563,-46.6579,-23.6326,-46.68202,-23.65651
281,303,2,Trabalho Comércio,3563,-46.68397,-23.66368,-46.70104,-23.65928
281,303,2,Trabalho Comércio,3563,-46.68668,-23.66402,-46.69769,-23.65804
291,281,8,Residência,3563,-46.707,-23.7416,-46.68668,-23.66402
281,281,8,Residência,3563,-46.68092,-23.66389,-46.68779,-23.66348
281,280,3,Trabalho Serviços,3563,-46.69072,-23.66349,-46.69207,-23.66307
302,281,8,Residência,3563,-46.69807,-23.64138,-46.69056,-23.65473
281,281,4,Educação,3563,-46.69039,-23.65754,-46.68995,-23.6611
281,281,8,Residência,3563,-46.68144,-23.67701,-46.68037,-23.67606
282,282,8,Residência,3563,-46.67866,-23.6826,-46.6736,-23.68798
282,282,4,Educação,3563,-46.67055,-23.68137,-46.67733,-23.68204
282,282,8,Residência,3563,-46.67733,-23.68204,-46.67055,-23.68137
283,282,8,Residência,3563,-46.68295,-23.68475,-46.67781,-23.68315
277,282,8,Residência,3563,-46.67145,-23.65514,-46.67582,-23.671
282,289,4,Educação,3563,-46.66996,-23.68165,-46.69902,-23.71622
82,282,8,Residência,3563,-46.69158,-23.57037,-46.67738,-23.66939
282,63,6,Saúde,3563,-46.67264,-23.67625,-46.65131,-23.59624
282,277,4,Educação,3563,-46.67206,-23.67401,-46.66645,-23.66439
54,282,8,Residência,3563,-46.64376,-23.59682,-46.67028,-23.67391
282,280,5,Compras,3563,-46.67533,-23.67362,-46.69161,-23.66355
280,282,8,Residência,3563,-46.69161,-23.66355,-46.67533,-23.67362
282,283,2,Trabalho Comércio,3563,-46.6729,-23.69067,-46.68094,-23.68519
282,281,2,Trabalho Comércio,3563,-46.67182,-23.68018,-46.68513,-23.67062
282,282,5,Compras,3563,-46.67182,-23.68018,-46.67977,-23.67657
100,282,8,Residência,3563,-46.71074,-23.52374,-46.67182,-23.68018
282,63,2,Trabalho Comércio,3563,-46.67751,-23.69311,-46.65653,-23.59731
290,282,8,Residência,3563,-46.6894,-23.71273,-46.67751,-23.69311
282,282,8,Residência,3563,-46.67611,-23.67066,-46.67616,-23.66891
65,282,8,Residência,3563,-46.67189,-23.5964,-46.67688,-23.66942
127,282,8,Residência,3563,-46.69447,-23.50295,-46.67616,-23.66891
282,283,8,Residência,3563,-46.67983,-23.68759,-46.68596,-23.68458
283,277,3,Trabalho Serviços,3563,-46.68617,-23.68642,-46.67329,-23.66643
65,283,8,Residência,3563,-46.67315,-23.59574,-46.68456,-23.68873
68,283,8,Residência,3563,-46.67921,-23.58574,-46.68617,-23.68642
56,283,8,Residência,3563,-46.64163,-23.57845,-46.68699,-23.68654
281,283,8,Residência,3563,-46.67957,-23.66439,-46.68278,-23.68432
284,274,2,Trabalho Comércio,3563,-46.66959,-23.69354,-46.64228,-23.64635
284,284,4,Educação,3563,-46.66959,-23.69354,-46.67131,-23.69501
284,284,3,Trabalho Serviços,3563,-46.67092,-23.6988,-46.67112,-23.698
284,277,3,Trabalho Serviços,3563,-46.66349,-23.69403,-46.67016,-23.65348
277,284,8,Residência,3563,-46.67016,-23.65348,-46.66349,-23.69403
284,129,3,Trabalho Serviços,3563,-46.6545,-23.69,-46.62624,-23.50261
129,284,8,Residência,3563,-46.62624,-23.50261,-46.6545,-23.69
291,284,8,Residência,3563,-46.71158,-23.73499,-46.65359,-23.69037
282,284,8,Residência,3563,-46.67727,-23.67505,-46.66186,-23.68944
284,284,1,Trabalho Indústria,3563,-46.6746,-23.69496,-46.67377,-23.69783
77,284,8,Residência,3563,-46.67654,-23.56193,-46.65919,-23.68989
284,284,8,Residência,3563,-46.67663,-23.69411,-46.67293,-23.6912
69,284,8,Residência,3563,-46.67909,-23.5906,-46.65386,-23.68583
284,35,3,Trabalho Serviços,3563,-46.65565,-23.6895,-46.64619,-23.53634
108,284,8,Residência,3563,-46.74068,-23.5211,-46.6642,-23.69453
54,284,8,Residência,3563,-46.64376,-23.59682,-46.67322,-23.69258
284,1,3,Trabalho Serviços,3563,-46.64607,-23.69411,-46.63027,-23.54937
284,93,3,Trabalho Serviços,3563,-46.65551,-23.6931,-46.664,-23.52788
284,301,3,Trabalho Serviços,3563,-46.67376,-23.69295,-46.69592,-23.62396
284,284,4,Educação,3563,-46.65936,-23.69063,-46.65949,-23.6891
285,284,4,Educação,3946,-46.63701,-23.70243,-46.65743,-23.69105
284,285,8,Residência,3946,-46.65743,-23.69105,-46.63701,-23.70243
285,285,4,Educação,3563,-46.63991,-23.69997,-46.63661,-23.70015
285,285,4,Educação,3563,-46.63991,-23.69997,-46.63661,-23.70015
285,69,1,Trabalho Indústria,3563,-46.62335,-23.7068,-46.67505,-23.59088
285,464,4,Educação,3563,-46.62116,-23.70746,-46.61256,-23.67176
316,285,8,Residência,3563,-46.77218,-23.65533,-46.63275,-23.69563
68,285,8,Residência,3563,-46.68225,-23.58661,-46.63977,-23.69736
285,285,4,Educação,3563,-46.63321,-23.7133,-46.63423,-23.71482
285,285,8,Residência,3563,-46.63423,-23.71482,-46.63321,-23.7133
285,285,4,Educação,3563,-46.63321,-23.7133,-46.63423,-23.7148
285,285,8,Residência,3563,-46.63423,-23.7148,-46.63321,-23.7133
301,285,8,Residência,3563,-46.69667,-23.62476,-46.64528,-23.69765
285,467,1,Trabalho Indústria,3563,-46.62153,-23.70752,-46.6124,-23.70842
285,466,4,Educação,3563,-46.62153,-23.70752,-46.60839,-23.70348
285,466,4,Educação,3563,-46.62153,-23.70752,-46.60839,-23.70348
466,285,8,Residência,3563,-46.60839,-23.70348,-46.62153,-23.70752
285,466,4,Educação,3563,-46.62153,-23.70752,-46.60839,-23.70348
285,428,1,Trabalho Indústria,3563,-46.63338,-23.69648,-46.57601,-23.61035
467,301,7,Lazer,3563,-46.60637,-23.70779,-46.69233,-23.62871
285,285,8,Residência,3563,-46.63509,-23.70032,-46.6288,-23.71367
285,284,4,Educação,3563,-46.6378,-23.71247,-46.65755,-23.691
284,285,8,Residência,3563,-46.65755,-23.691,-46.6378,-23.71247
285,463,3,Trabalho Serviços,3563,-46.6378,-23.71247,-46.6255,-23.68828
273,285,8,Residência,3563,-46.66344,-23.64612,-46.6412,-23.69724
81,304,4,Educação,3563,-46.678,-23.56475,-46.71098,-23.65261
301,285,8,Residência,3563,-46.70841,-23.62973,-46.64123,-23.69784
281,285,8,Residência,3563,-46.67955,-23.67615,-46.65297,-23.71199
274,285,8,Residência,4111,-46.64498,-23.65352,-46.62973,-23.70028
285,274,3,Trabalho Serviços,4111,-46.62973,-23.70028,-46.64498,-23.65352
318,285,8,Residência,3563,-46.70379,-23.59142,-46.62973,-23.70028
467,285,8,Residência,3563,-46.6124,-23.70842,-46.62706,-23.70636
285,274,3,Trabalho Serviços,3563,-46.63813,-23.69787,-46.64142,-23.6365
274,285,8,Residência,3563,-46.64142,-23.6365,-46.63813,-23.69787
285,277,2,Trabalho Comércio,3563,-46.62951,-23.70589,-46.65991,-23.6645
285,463,1,Trabalho Indústria,3563,-46.63642,-23.71623,-46.6282,-23.69287
285,53,3,Trabalho Serviços,3563,-46.63497,-23.69482,-46.63319,-23.59825
276,285,8,Residência,3563,-46.63199,-23.67212,-46.6385,-23.69327
272,285,8,Residência,3563,-46.67138,-23.63965,-46.63734,-23.69278
285,278,4,Educação,3563,-46.63734,-23.69278,-46.63654,-23.68124
285,278,4,Educação,4648,-46.63346,-23.69699,-46.63865,-23.68829
278,285,8,Residência,4648,-46.63865,-23.68829,-46.63346,-23.69699
285,463,4,Educação,4714,-46.63473,-23.69309,-46.63572,-23.69008
463,285,8,Residência,4714,-46.63572,-23.69008,-46.63473,-23.69309
285,466,4,Educação,3563,-46.62605,-23.70604,-46.61959,-23.70133
466,285,8,Residência,3563,-46.61959,-23.70133,-46.62605,-23.70604
242,285,8,Residência,3563,-46.5903,-23.6011,-46.63695,-23.69286
286,466,1,Trabalho Indústria,3563,-46.7154,-23.66453,-46.60507,-23.70081
286,286,6,Saúde,3563,-46.72144,-23.67077,-46.71164,-23.6672
286,287,5,Compras,3563,-46.71616,-23.67335,-46.70056,-23.69456
287,286,8,Residência,3563,-46.71049,-23.6788,-46.71089,-23.67748
319,286,8,Residência,3563,-46.70539,-23.61626,-46.72144,-23.67077
288,287,8,Residência,3563,-46.70152,-23.71167,-46.70527,-23.69265
287,288,4,Educação,3563,-46.70527,-23.69265,-46.70152,-23.71167
287,286,4,Educação,3563,-46.71738,-23.67848,-46.71471,-23.67021
287,287,7,Lazer,3563,-46.70345,-23.68162,-46.70879,-23.67926
287,62,3,Trabalho Serviços,3563,-46.69959,-23.69116,-46.66366,-23.59446
287,289,3,Trabalho Serviços,3563,-46.70041,-23.69005,-46.69629,-23.69424
289,287,8,Residência,3563,-46.69485,-23.71343,-46.69959,-23.69116
287,287,8,Residência,3563,-46.70976,-23.68639,-46.69974,-23.69129
287,54,10,Assuntos Pessoais,3563,-46.70978,-23.68511,-46.63849,-23.59887
287,287,4,Educação,3563,-46.70978,-23.68511,-46.7111,-23.68291
287,290,4,Educação,3563,-46.7122,-23.69701,-46.6894,-23.71273
287,287,8,Residência,3563,-46.7111,-23.68291,-46.71682,-23.68399
287,287,8,Residência,3563,-46.71402,-23.69,-46.71559,-23.69233
289,288,8,Residência,3563,-46.69867,-23.71426,-46.71487,-23.72547
60,288,8,Residência,3563,-46.64722,-23.62132,-46.71405,-23.73079
288,291,3,Trabalho Serviços,3563,-46.71588,-23.73268,-46.70892,-23.73006
291,288,8,Residência,3563,-46.70847,-23.72975,-46.72007,-23.73071
288,289,8,Residência,3563,-46.71469,-23.72474,-46.70303,-23.71732
288,289,8,Residência,3563,-46.71469,-23.72474,-46.70303,-23.71732
289,288,4,Educação,3563,-46.70303,-23.71732,-46.71469,-23.72474
308,289,8,Residência,3563,-46.78873,-23.73535,-46.69077,-23.71148
290,289,8,Residência,3563,-46.68772,-23.71366,-46.69077,-23.71148
289,80,6,Saúde,3563,-46.6936,-23.72053,-46.68303,-23.56561
80,289,8,Residência,3563,-46.68303,-23.56561,-46.6936,-23.72053
303,289,8,Residência,3563,-46.70686,-23.65532,-46.69067,-23.70845
289,290,4,Educação,3563,-46.69407,-23.72266,-46.68773,-23.71359
289,317,10,Assuntos Pessoais,3563,-46.69024,-23.70353,-46.70665,-23.57672
289,260,2,Trabalho Comércio,3563,-46.69264,-23.70063,-46.5188,-23.60434
291,289,8,Residência,3563,-46.71284,-23.73786,-46.6949,-23.71615
290,289,8,Residência,3563,-46.68857,-23.71787,-46.6941,-23.72082
289,289,4,Educação,3563,-46.6941,-23.72082,-46.69599,-23.71452
66,290,8,Residência,3563,-46.66855,-23.61002,-46.67803,-23.72309
24,290,8,Residência,3563,-46.63496,-23.56382,-46.68308,-23.72893
282,290,8,Residência,3563,-46.67977,-23.67657,-46.68924,-23.71796
290,280,4,Educação,3563,-46.68924,-23.71796,-46.70321,-23.66762
82,290,8,Residência,3563,-46.6971,-23.57436,-46.68181,-23.73002
321,290,8,Residência,3563,-46.70775,-23.61993,-46.68651,-23.70324
290,330,3,Trabalho Serviços,3563,-46.68651,-23.70324,-46.7246,-23.59902
290,290,8,Residência,3563,-46.69053,-23.7162,-46.68563,-23.72476
290,281,3,Trabalho Serviços,3563,-46.68651,-23.70324,-46.68802,-23.65969
281,290,8,Residência,3563,-46.68802,-23.65969,-46.68651,-23.70324
290,275,3,Trabalho Serviços,3563,-46.68334,-23.7239,-46.63877,-23.63346
290,290,4,Educação,3563,-46.67852,-23.71535,-46.67823,-23.71992
290,290,8,Residência,3563,-46.69013,-23.71649,-46.68818,-23.72114
290,483,10,Assuntos Pessoais,3563,-46.68943,-23.72527,-47.07086,-23.92989
290,281,1,Trabalho Indústria,3563,-46.68651,-23.70324,-46.68206,-23.67723
290,287,3,Trabalho Serviços,3563,-46.68511,-23.72118,-46.71458,-23.70363
290,289,4,Educação,3563,-46.68511,-23.72118,-46.69886,-23.71193
289,290,8,Residência,3563,-46.69886,-23.71193,-46.68511,-23.72118
290,76,3,Trabalho Serviços,3563,-46.68502,-23.72419,-46.67007,-23.57626
72,290,8,Residência,3563,-46.6969,-23.61376,-46.68502,-23.72419
290,293,7,Lazer,3563,-46.68627,-23.71005,-46.68614,-23.74796
290,322,3,Trabalho Serviços,3563,-46.68627,-23.71005,-46.73659,-23.63884
5,290,8,Residência,3563,-46.63935,-23.54514,-46.67917,-23.72233
290,289,4,Educação,3563,-46.68619,-23.71004,-46.68859,-23.7038
282,290,8,Residência,3563,-46.67977,-23.67657,-46.68633,-23.71641
290,302,3,Trabalho Serviços,3563,-46.68633,-23.71641,-46.69476,-23.63759
289,290,8,Residência,3563,-46.69562,-23.70735,-46.68688,-23.72132
290,290,4,Educação,3563,-46.68688,-23.72132,-46.69013,-23.71649
290,290,8,Residência,3563,-46.69013,-23.71649,-46.68688,-23.72132
290,289,5,Compras,3563,-46.68895,-23.71509,-46.69207,-23.70809
291,291,8,Residência,3563,-46.71014,-23.73737,-46.71007,-23.74265
291,5,3,Trabalho Serviços,3563,-46.70199,-23.73834,-46.64294,-23.54685
291,288,4,Educação,3563,-46.7058,-23.73322,-46.708,-23.72947
291,288,3,Trabalho Serviços,3563,-46.70912,-23.74364,-46.71188,-23.72891
288,288,4,Educação,3563,-46.71188,-23.72891,-46.71218,-23.72838
291,288,4,Educação,3563,-46.70912,-23.74364,-46.70418,-23.71078
288,291,8,Residência,3563,-46.70418,-23.71078,-46.70912,-23.74364
291,302,10,Assuntos Pessoais,3563,-46.71763,-23.7589,-46.69671,-23.63918
291,291,3,Trabalho Serviços,3563,-46.71009,-23.74333,-46.70346,-23.73211
291,277,10,Assuntos Pessoais,3563,-46.70806,-23.74274,-46.67947,-23.65759
291,280,2,Trabalho Comércio,3563,-46.69371,-23.72976,-46.69223,-23.68411
291,303,2,Trabalho Comércio,3563,-46.69337,-23.72785,-46.70691,-23.65508
289,291,8,Residência,3563,-46.70105,-23.71903,-46.699,-23.73627
291,289,6,Saúde,3563,-46.70303,-23.7413,-46.69155,-23.70362
70,291,8,Residência,3563,-46.68436,-23.59804,-46.69587,-23.72785
291,291,8,Residência,3563,-46.71315,-23.73893,-46.70853,-23.74458
32,79,3,Trabalho Serviços,3563,-46.65716,-23.55576,-46.65723,-23.56096
286,291,8,Residência,3563,-46.70996,-23.67271,-46.70025,-23.73939
288,291,8,Residência,3563,-46.71525,-23.71439,-46.70739,-23.73054
291,288,4,Educação,3563,-46.70739,-23.73054,-46.71525,-23.71439
291,291,4,Educação,3563,-46.70739,-23.73054,-46.7071,-23.73151
286,291,8,Residência,3563,-46.70662,-23.67895,-46.70648,-23.72794
169,291,8,Residência,3563,-46.56014,-23.53654,-46.70001,-23.73518
291,455,3,Trabalho Serviços,3563,-46.69461,-23.7276,-46.55744,-23.6905
455,291,8,Residência,3563,-46.55744,-23.6905,-46.69461,-23.7276
291,293,3,Trabalho Serviços,3563,-46.69461,-23.7276,-46.68749,-23.74844
289,291,8,Residência,3563,-46.6974,-23.72739,-46.69461,-23.7276
289,291,8,Residência,3563,-46.69893,-23.72564,-46.70639,-23.72826
291,289,4,Educação,3563,-46.7039,-23.72748,-46.70105,-23.71903
291,289,4,Educação,3563,-46.7039,-23.72748,-46.70214,-23.72235
289,291,8,Residência,3563,-46.70214,-23.72235,-46.7039,-23.72748
76,291,8,Residência,3563,-46.66937,-23.56805,-46.7039,-23.72748
