origin_zone,dest_zone,motive,motive_name,trips,o_lon,o_lat,d_lon,d_lat
465,465,6,Saúde,892,-46.5904,-23.69142,-46.58713,-23.69164
465,465,8,Residência,892,-46.58713,-23.69164,-46.5904,-23.69142
465,456,10,Assuntos Pessoais,606,-46.58787,-23.68226,-46.55417,-23.69808
456,456,10,Assuntos Pessoais,606,-46.55417,-23.69808,-46.54,-23.71354
465,456,10,Assuntos Pessoais,606,-46.58787,-23.68226,-46.55417,-23.69808
456,456,10,Assuntos Pessoais,606,-46.55417,-23.69808,-46.54,-23.71354
456,465,8,Residência,606,-46.54,-23.71354,-46.58787,-23.68226
455,465,8,Residência,606,-46.54828,-23.69022,-46.58787,-23.68226
465,463,5,Compras,860,-46.58585,-23.68102,-46.62338,-23.68558
463,465,8,Residência,860,-46.62338,-23.68558,-46.58585,-23.68102
465,465,4,Educação,1025,-46.58585,-23.68102,-46.58276,-23.67445
465,465,8,Residência,1025,-46.58276,-23.67445,-46.58585,-23.68102
465,465,4,Educação,1912,-46.58585,-23.68102,-46.58276,-23.67445
465,465,8,Residência,1912,-46.58276,-23.67445,-46.58585,-23.68102
465,453,2,Trabalho Comércio,1154,-46.60041,-23.67099,-46.59981,-23.67087
453,465,8,Residência,1154,-46.59981,-23.67087,-46.60041,-23.67099
465,453,2,Trabalho Comércio,1154,-46.60041,-23.67099,-46.59981,-23.67087
453,465,8,Residência,1154,-46.59981,-23.67087,-46.60041,-23.67099
465,67,1,Trabalho Indústria,766,-46.60041,-23.67099,-46.66913,-23.59529
67,465,8,Residência,766,-46.66913,-23.59529,-46.60041,-23.67099
465,453,1,Trabalho Indústria,1154,-46.58553,-23.68173,-46.58698,-23.67458
453,465,8,Residência,1154,-46.58698,-23.67458,-46.58553,-23.68173
465,429,4,Educação,606,-46.59475,-23.69972,-46.5296,-23.66015
429,465,8,Residência,606,-46.5296,-23.66015,-46.59475,-23.69972
465,463,2,Trabalho Comércio,606,-46.59802,-23.69198,-46.62325,-23.69147
463,465,8,Residência,606,-46.62325,-23.69147,-46.59802,-23.69198
465,465,3,Trabalho Serviços,766,-46.5909,-23.68272,-46.59348,-23.68154
465,465,8,Residência,766,-46.59348,-23.68154,-46.5909,-23.68272
465,465,3,Trabalho Serviços,766,-46.5909,-23.68272,-46.59348,-23.68154
465,465,8,Residência,766,-46.59348,-23.68154,-46.5909,-23.68272
466,463,2,Trabalho Comércio,606,-46.62087,-23.70446,-46.62345,-23.68875
463,466,8,Residência,606,-46.62345,-23.68875,-46.62087,-23.70446
466,467,1,Trabalho Indústria,606,-46.62087,-23.70446,-46.6124,-23.70842
466,467,1,Trabalho Indústria,606,-46.62087,-23.70446,-46.6124,-23.70842
467,466,8,Residência,606,-46.6124,-23.70842,-46.62087,-23.70446
466,463,4,Educação,633,-46.62087,-23.70446,-46.62061,-23.68679
463,466,8,Residência,633,-46.62061,-23.68679,-46.62087,-23.70446
466,23,4,Educação,621,-46.62087,-23.70446,-46.63992,-23.57269
23,466,8,Residência,621,-46.63992,-23.57269,-46.62087,-23.70446
465,466,8,Residência,606,-46.59988,-23.68725,-46.61396,-23.69767
68,466,8,Residência,621,-46.68403,-23.58789,-46.6156,-23.6979
68,466,8,Residência,621,-46.68403,-23.58789,-46.6156,-23.6979
466,466,4,Educação,905,-46.61854,-23.69734,-46.6172,-23.69683
466,466,8,Residência,905,-46.6172,-23.69683,-46.61854,-23.69734
466,466,4,Educação,606,-46.61854,-23.69734,-46.6172,-23.69683
466,467,7,Lazer,606,-46.62326,-23.70377,-46.60741,-23.71467
467,466,8,Residência,606,-46.60741,-23.71467,-46.62326,-23.70377
466,290,7,Lazer,606,-46.61561,-23.70339,-46.68768,-23.72676
290,466,8,Residência,606,-46.68768,-23.72676,-46.61561,-23.70339
466,466,5,Compras,606,-46.61317,-23.70439,-46.61739,-23.70474
466,466,8,Residência,606,-46.61739,-23.70474,-46.61317,-23.70439
466,466,3,Trabalho Serviços,606,-46.61659,-23.703,-46.60976,-23.70701
466,466,8,Residência,606,-46.60976,-23.70701,-46.61659,-23.703
466,467,7,Lazer,606,-46.6228,-23.70496,-46.61422,-23.70639
467,466,8,Residência,606,-46.61422,-23.70639,-46.6228,-23.70496
466,247,5,Compras,606,-46.62368,-23.70117,-46.59842,-23.63269
247,466,8,Residência,606,-46.59842,-23.63269,-46.62368,-23.70117
247,466,8,Residência,606,-46.59842,-23.63269,-46.62368,-23.70117
341,466,8,Residência,606,-46.71191,-23.56042,-46.62321,-23.7022
466,340,4,Educação,606,-46.62321,-23.7022,-46.71384,-23.56868
340,466,8,Residência,606,-46.71384,-23.56868,-46.62321,-23.7022
466,79,3,Trabalho Serviços,1017,-46.62321,-23.7022,-46.65993,-23.55859
79,466,8,Residência,606,-46.65993,-23.55859,-46.62321,-23.7022
466,463,10,Assuntos Pessoais,606,-46.6234,-23.70363,-46.6219,-23.68014
466,453,3,Trabalho Serviços,606,-46.6234,-23.70363,-46.6003,-23.65946
453,466,8,Residência,606,-46.6003,-23.65946,-46.6234,-23.70363
463,466,8,Residência,606,-46.6219,-23.68014,-46.6234,-23.70363
466,246,1,Trabalho Indústria,606,-46.6234,-23.70363,-46.59577,-23.64393
246,466,8,Residência,606,-46.59577,-23.64393,-46.6234,-23.70363
466,463,4,Educação,905,-46.6234,-23.70363,-46.62303,-23.68542
463,466,8,Residência,905,-46.62303,-23.68542,-46.6234,-23.70363
466,467,1,Trabalho Indústria,606,-46.61659,-23.703,-46.60942,-23.73385
467,466,8,Residência,606,-46.60942,-23.73385,-46.61659,-23.703
466,466,8,Residência,606,-46.61265,-23.7044,-46.61659,-23.703
466,466,4,Educação,1067,-46.61659,-23.703,-46.61981,-23.70188
466,466,8,Residência,1067,-46.61981,-23.70188,-46.61659,-23.703
466,466,2,Trabalho Comércio,606,-46.61066,-23.70656,-46.61273,-23.69807
466,466,8,Residência,606,-46.61273,-23.69807,-46.61066,-23.70656
466,466,8,Residência,606,-46.6168,-23.69578,-46.61066,-23.70656
466,466,4,Educação,606,-46.61066,-23.70656,-46.61379,-23.70344
466,466,4,Educação,633,-46.61066,-23.70656,-46.61379,-23.70344
466,466,8,Residência,633,-46.61379,-23.70344,-46.61066,-23.70656
466,466,4,Educação,633,-46.61066,-23.70656,-46.61379,-23.70344
466,466,8,Residência,633,-46.61379,-23.70344,-46.61066,-23.70656
73,466,8,Residência,606,-46.69316,-23.60537,-46.62353,-23.69999
463,466,8,Residência,606,-46.62672,-23.68637,-46.62353,-23.69999
466,59,1,Trabalho Indústria,606,-46.61165,-23.70193,-46.63994,-23.62245
466,106,3,Trabalho Serviços,621,-46.61165,-23.70193,-46.74779,-23.53162
106,466,8,Residência,621,-46.74779,-23.53162,-46.61165,-23.70193
466,466,1,Trabalho Indústria,606,-46.61655,-23.6959,-46.61566,-23.70158
466,466,8,Residência,606,-46.61566,-23.70158,-46.61655,-23.6959
466,466,1,Trabalho Indústria,621,-46.61655,-23.6959,-46.61566,-23.70158
466,466,8,Residência,621,-46.61566,-23.70158,-46.61655,-23.6959
466,466,8,Residência,606,-46.61073,-23.69907,-46.61908,-23.69596
463,466,8,Residência,606,-46.62356,-23.69121,-46.61659,-23.703
466,466,4,Educação,606,-46.61878,-23.69979,-46.61638,-23.6988
466,466,1,Trabalho Indústria,606,-46.61286,-23.7053,-46.61739,-23.70474
466,466,8,Residência,606,-46.61739,-23.70474,-46.61286,-23.7053
466,466,8,Residência,606,-46.61489,-23.70066,-46.61286,-23.7053
466,466,6,Saúde,606,-46.62014,-23.70374,-46.61874,-23.69994
466,467,1,Trabalho Indústria,964,-46.62014,-23.70374,-46.6124,-23.70842
467,466,8,Residência,964,-46.6124,-23.70842,-46.62014,-23.70374
466,467,1,Trabalho Indústria,964,-46.62014,-23.70374,-46.6124,-23.70842
467,466,8,Residência,964,-46.6124,-23.70842,-46.62014,-23.70374
466,278,2,Trabalho Comércio,606,-46.62367,-23.70472,-46.6333,-23.68524
278,466,8,Residência,606,-46.6333,-23.68524,-46.62367,-23.70472
466,187,3,Trabalho Serviços,606,-46.62367,-23.70472,-46.45651,-23.4868
466,433,3,Trabalho Serviços,606,-46.62367,-23.70472,-46.54655,-23.64214
433,466,8,Residência,606,-46.54655,-23.64214,-46.62367,-23.70472
466,466,4,Educação,606,-46.62367,-23.70472,-46.61658,-23.70501
466,466,8,Residência,606,-46.61658,-23.70501,-46.62367,-23.70472
466,466,4,Educação,606,-46.62367,-23.70472,-46.61886,-23.70162
466,466,8,Residência,606,-46.61886,-23.70162,-46.62367,-23.70472
463,466,8,Residência,606,-46.61597,-23.69242,-46.61022,-23.69309
466,463,4,Educação,606,-46.61022,-23.69309,-46.61597,-23.69242
463,466,8,Residência,606,-46.61597,-23.69242,-46.61022,-23.69309
466,463,4,Educação,682,-46.61624,-23.69667,-46.62046,-23.68624
463,466,8,Residência,682,-46.62046,-23.68624,-46.61624,-23.69667
466,463,4,Educação,682,-46.61624,-23.69667,-46.62046,-23.68624
463,466,8,Residência,682,-46.62046,-23.68624,-46.61624,-23.69667
466,456,3,Trabalho Serviços,682,-46.61624,-23.69667,-46.56051,-23.69331
456,466,8,Residência,682,-46.56051,-23.69331,-46.61624,-23.69667
466,463,3,Trabalho Serviços,606,-46.61624,-23.69667,-46.62023,-23.68395
463,466,8,Residência,606,-46.62023,-23.68395,-46.61624,-23.69667
466,463,4,Educação,633,-46.61624,-23.69667,-46.62046,-23.68624
463,466,8,Residência,633,-46.62046,-23.68624,-46.61624,-23.69667
466,466,4,Educação,606,-46.61247,-23.69549,-46.6172,-23.69683
466,466,4,Educação,606,-46.6172,-23.69683,-46.61664,-23.69619
466,466,4,Educação,606,-46.6172,-23.69683,-46.61664,-23.69619
466,466,8,Residência,606,-46.61664,-23.69619,-46.61247,-23.69549
466,466,8,Residência,606,-46.61664,-23.69619,-46.61247,-23.69549
466,463,3,Trabalho Serviços,606,-46.62054,-23.7031,-46.61912,-23.6854
466,465,1,Trabalho Indústria,682,-46.60531,-23.70101,-46.58882,-23.6831
465,466,8,Residência,682,-46.58882,-23.6831,-46.60531,-23.70101
466,466,4,Educação,606,-46.60531,-23.70101,-46.60669,-23.69664
466,466,8,Residência,606,-46.60669,-23.69664,-46.60531,-23.70101
466,466,4,Educação,1067,-46.60531,-23.70101,-46.60669,-23.69664
466,466,8,Residência,1067,-46.60669,-23.69664,-46.60531,-23.70101
466,466,8,Residência,606,-46.60783,-23.70021,-46.60531,-23.70101
463,466,8,Residência,606,-46.61899,-23.68638,-46.61641,-23.70364
466,466,8,Residência,606,-46.61739,-23.70474,-46.61641,-23.70364
466,49,3,Trabalho Serviços,606,-46.6111,-23.70741,-46.63747,-23.57553
49,466,8,Residência,606,-46.63747,-23.57553,-46.6111,-23.70741
466,464,1,Trabalho Indústria,606,-46.60383,-23.69679,-46.62494,-23.67235
463,466,8,Residência,606,-46.61597,-23.69242,-46.60383,-23.69679
466,466,4,Educação,905,-46.61935,-23.7002,-46.61073,-23.69907
466,466,8,Residência,905,-46.61073,-23.69907,-46.61935,-23.7002
466,466,4,Educação,606,-46.61935,-23.7002,-46.61664,-23.69619
466,466,8,Residência,606,-46.61664,-23.69619,-46.61935,-23.7002
466,455,4,Educação,606,-46.61083,-23.70378,-46.55476,-23.69023
466,456,3,Trabalho Serviços,606,-46.62442,-23.69759,-46.55283,-23.69806
456,466,8,Residência,606,-46.55283,-23.69806,-46.62442,-23.69759
466,465,1,Trabalho Indústria,606,-46.62321,-23.7022,-46.58051,-23.68269
465,466,4,Educação,606,-46.58051,-23.68269,-46.61959,-23.70133
466,466,8,Residência,606,-46.61959,-23.70133,-46.62321,-23.7022
466,466,4,Educação,606,-46.62321,-23.7022,-46.61959,-23.70133
466,466,8,Residência,606,-46.61959,-23.70133,-46.62321,-23.7022
466,466,8,Residência,606,-46.61959,-23.70133,-46.62321,-23.7022
466,466,4,Educação,606,-46.62321,-23.7022,-46.61959,-23.70133
466,466,8,Residência,606,-46.61959,-23.70133,-46.62321,-23.7022
466,466,4,Educação,606,-46.62321,-23.7022,-46.61959,-23.70133
466,466,4,Educação,606,-46.62321,-23.7022,-46.61959,-23.70133
466,466,8,Residência,606,-46.61959,-23.70133,-46.62321,-23.7022
466,466,10,Assuntos Pessoais,606,-46.61297,-23.70342,-46.61812,-23.69833
466,227,3,Trabalho Serviços,606,-46.61297,-23.70342,-46.41636,-23.543
466,466,7,Lazer,606,-46.61297,-23.70342,-46.61788,-23.69821
466,463,2,Trabalho Comércio,606,-46.61375,-23.70342,-46.62594,-23.68427
466,250,10,Assuntos Pessoais,606,-46.62505,-23.70144,-46.62755,-23.6191
250,466,8,Residência,606,-46.62755,-23.6191,-46.62505,-23.70144
466,250,10,Assuntos Pessoais,606,-46.62505,-23.70144,-46.62762,-23.6192
250,466,8,Residência,606,-46.62762,-23.6192,-46.62505,-23.70144
466,466,3,Trabalho Serviços,606,-46.60322,-23.6984,-46.61874,-23.69994
466,466,8,Residência,606,-46.61874,-23.69994,-46.60322,-23.6984
466,464,2,Trabalho Comércio,606,-46.60322,-23.6984,-46.60249,-23.67655
464,466,8,Residência,606,-46.60249,-23.67655,-46.60322,-23.6984
466,465,1,Trabalho Indústria,606,-46.61098,-23.69345,-46.59333,-23.69058
465,466,8,Residência,606,-46.59333,-23.69058,-46.61098,-23.69345
466,467,7,Lazer,606,-46.61098,-23.69345,-46.61292,-23.72339
467,466,8,Residência,606,-46.61292,-23.72339,-46.61098,-23.69345
466,466,2,Trabalho Comércio,606,-46.61146,-23.70567,-46.61295,-23.70645
466,466,8,Residência,606,-46.61295,-23.70645,-46.61146,-23.70567
466,285,10,Assuntos Pessoais,1117,-46.60344,-23.69814,-46.62296,-23.71376
285,466,8,Residência,1117,-46.62296,-23.71376,-46.60344,-23.69814
466,463,5,Compras,606,-46.60835,-23.70428,-46.6211,-23.68665
463,466,8,Residência,606,-46.6211,-23.68665,-46.60835,-23.70428
466,467,4,Educação,842,-46.60835,-23.70428,-46.61076,-23.70961
467,466,8,Residência,842,-46.61076,-23.70961,-46.60835,-23.70428
466,466,8,Residência,606,-46.61265,-23.7044,-46.608,-23.70408
466,466,4,Educação,662,-46.608,-23.70408,-46.60669,-23.69664
466,466,8,Residência,662,-46.60669,-23.69664,-46.608,-23.70408
467,463,3,Trabalho Serviços,606,-46.62368,-23.72413,-46.62312,-23.68997
463,467,8,Residência,606,-46.62312,-23.68997,-46.62368,-23.72413
467,467,4,Educação,985,-46.61307,-23.7147,-46.60482,-23.71135
467,467,8,Residência,985,-46.60482,-23.71135,-46.61307,-23.7147
467,463,6,Saúde,985,-46.61307,-23.7147,-46.62946,-23.69462
463,467,8,Residência,985,-46.62946,-23.69462,-46.61307,-23.7147
467,467,4,Educação,985,-46.61307,-23.7147,-46.60482,-23.71135
467,467,8,Residência,985,-46.60482,-23.71135,-46.61307,-23.7147
467,463,6,Saúde,985,-46.61307,-23.7147,-46.62946,-23.69462
463,467,8,Residência,985,-46.62946,-23.69462,-46.61307,-23.7147
467,467,4,Educação,606,-46.61307,-23.7147,-46.60482,-23.71135
467,467,8,Residência,606,-46.60482,-23.71135,-46.61307,-23.7147
467,467,4,Educação,606,-46.61307,-23.7147,-46.60482,-23.71135
467,467,8,Residência,606,-46.60482,-23.71135,-46.61307,-23.7147
467,467,8,Residência,606,-46.62699,-23.72351,-46.62478,-23.71979
467,467,4,Educação,606,-46.62478,-23.71979,-46.62699,-23.72351
467,467,8,Residência,606,-46.61928,-23.72134,-46.62478,-23.71979
1,467,8,Residência,606,-46.63332,-23.55025,-46.62478,-23.71979
467,467,4,Educação,606,-46.62478,-23.71979,-46.61739,-23.72219
467,467,4,Educação,606,-46.62478,-23.71979,-46.62699,-23.72351
467,467,8,Residência,606,-46.62699,-23.72351,-46.62478,-23.71979
467,467,4,Educação,606,-46.6182,-23.72177,-46.62571,-23.71863
467,467,8,Residência,606,-46.62571,-23.71863,-46.6182,-23.72177
467,465,3,Trabalho Serviços,2081,-46.60621,-23.71145,-46.59432,-23.68108
465,467,8,Residência,2081,-46.59432,-23.68108,-46.60621,-23.71145
467,465,1,Trabalho Indústria,606,-46.60621,-23.71145,-46.59471,-23.70374
465,467,8,Residência,606,-46.59471,-23.70374,-46.60621,-23.71145
467,466,6,Saúde,606,-46.61648,-23.7085,-46.60999,-23.69905
467,467,10,Assuntos Pessoais,606,-46.61648,-23.7085,-46.62277,-23.7229
467,467,8,Residência,606,-46.62277,-23.7229,-46.61648,-23.7085
467,467,5,Compras,606,-46.61399,-23.70836,-46.61155,-23.709
467,467,8,Residência,606,-46.61155,-23.709,-46.61399,-23.70836
467,463,1,Trabalho Indústria,833,-46.61399,-23.70836,-46.61484,-23.68448
463,467,8,Residência,833,-46.61484,-23.68448,-46.61399,-23.70836
467,463,1,Trabalho Indústria,2789,-46.61399,-23.70836,-46.61484,-23.68448
463,467,8,Residência,2789,-46.61484,-23.68448,-46.61399,-23.70836
467,31,3,Trabalho Serviços,606,-46.61994,-23.72315,-46.6487,-23.54861
467,290,3,Trabalho Serviços,606,-46.61256,-23.71369,-46.68245,-23.72795
467,467,4,Educação,606,-46.61256,-23.71369,-46.62239,-23.70533
467,467,8,Residência,606,-46.62239,-23.70533,-46.61256,-23.71369
467,467,8,Residência,606,-46.62037,-23.72075,-46.61798,-23.72253
92,467,8,Residência,606,-46.66631,-23.52269,-46.60662,-23.70945
467,462,2,Trabalho Comércio,606,-46.60662,-23.70945,-46.59949,-23.77857
462,467,8,Residência,606,-46.59949,-23.77857,-46.60662,-23.70945
467,463,4,Educação,606,-46.60662,-23.70945,-46.62325,-23.69147
466,467,8,Residência,606,-46.61099,-23.69889,-46.60662,-23.70945
467,467,8,Residência,606,-46.61739,-23.72219,-46.62253,-23.727
467,467,4,Educação,767,-46.62253,-23.727,-46.62551,-23.71941
467,467,8,Residência,767,-46.62551,-23.71941,-46.62253,-23.727
467,268,1,Trabalho Indústria,606,-46.624,-23.72731,-46.67308,-23.63896
268,467,8,Residência,606,-46.67308,-23.63896,-46.624,-23.72731
467,464,4,Educação,606,-46.624,-23.72731,-46.6105,-23.67924
464,467,8,Residência,606,-46.6105,-23.67924,-46.624,-23.72731
467,467,4,Educação,606,-46.624,-23.72731,-46.62551,-23.71941
467,467,1,Trabalho Indústria,606,-46.624,-23.72731,-46.60584,-23.70866
467,467,4,Educação,615,-46.624,-23.72731,-46.62295,-23.7218
467,467,8,Residência,615,-46.62295,-23.7218,-46.624,-23.72731
467,269,3,Trabalho Serviços,606,-46.61138,-23.71812,-46.68092,-23.61891
269,467,8,Residência,606,-46.68092,-23.61891,-46.61138,-23.71812
239,467,8,Residência,606,-46.61986,-23.58928,-46.61138,-23.71812
467,250,2,Trabalho Comércio,606,-46.6153,-23.71599,-46.62713,-23.61986
250,313,4,Educação,1421,-46.62713,-23.61986,-46.76374,-23.65985
467,467,10,Assuntos Pessoais,606,-46.6153,-23.71599,-46.60488,-23.70961
467,467,8,Residência,606,-46.60488,-23.70961,-46.6153,-23.71599
467,467,5,Compras,606,-46.61814,-23.71901,-46.62417,-23.7172
467,467,8,Residência,606,-46.62417,-23.7172,-46.61814,-23.71901
467,467,3,Trabalho Serviços,887,-46.62154,-23.7242,-46.62169,-23.72064
467,467,8,Residência,887,-46.62169,-23.72064,-46.62154,-23.7242
467,467,1,Trabalho Indústria,690,-46.61212,-23.71405,-46.60863,-23.71704
467,467,8,Residência,690,-46.60863,-23.71704,-46.61212,-23.71405
467,467,1,Trabalho Indústria,690,-46.61212,-23.71405,-46.60863,-23.71704
467,467,8,Residência,690,-46.60863,-23.71704,-46.61212,-23.71405
467,467,7,Lazer,606,-46.60884,-23.71206,-46.6157,-23.71138
467,467,8,Residência,606,-46.6157,-23.71138,-46.60884,-23.71206
467,463,3,Trabalho Serviços,606,-46.61556,-23.71185,-46.62227,-23.69099
467,467,4,Educação,606,-46.61556,-23.71185,-46.6169,-23.7053
467,467,8,Residência,606,-46.6169,-23.7053,-46.61556,-23.71185
467,82,3,Trabalho Serviços,606,-46.60994,-23.70966,-46.69118,-23.57009
82,467,8,Residência,606,-46.69118,-23.57009,-46.60994,-23.70966
467,78,3,Trabalho Serviços,606,-46.60882,-23.71472,-46.66387,-23.56587
78,467,8,Residência,606,-46.66387,-23.56587,-46.60882,-23.71472
463,467,8,Residência,606,-46.62327,-23.68444,-46.61231,-23.71705
463,467,8,Residência,606,-46.61473,-23.6845,-46.61231,-23.71705
467,465,4,Educação,634,-46.61439,-23.71354,-46.59639,-23.69763
465,467,8,Residência,634,-46.59639,-23.69763,-46.61439,-23.71354
467,463,10,Assuntos Pessoais,634,-46.61439,-23.71354,-46.62525,-23.68789
463,467,8,Residência,634,-46.62525,-23.68789,-46.61439,-23.71354
467,465,4,Educação,634,-46.61439,-23.71354,-46.59639,-23.69763
465,467,8,Residência,634,-46.59639,-23.69763,-46.61439,-23.71354
467,465,4,Educação,2190,-46.61439,-23.71354,-46.59639,-23.69763
465,467,8,Residência,2190,-46.59639,-23.69763,-46.61439,-23.71354
467,467,4,Educação,606,-46.61838,-23.7195,-46.61668,-23.71936
467,467,8,Residência,606,-46.61668,-23.71936,-46.61838,-23.7195
467,275,3,Trabalho Serviços,1278,-46.61814,-23.70719,-46.64198,-23.63407
275,467,8,Residência,1278,-46.64198,-23.63407,-46.61814,-23.70719
467,465,4,Educação,767,-46.61814,-23.70719,-46.59457,-23.70708
465,467,8,Residência,767,-46.59457,-23.70708,-46.61814,-23.70719
467,465,1,Trabalho Indústria,690,-46.61247,-23.7134,-46.59714,-23.70966
465,467,8,Residência,690,-46.59714,-23.70966,-46.61247,-23.7134
467,467,4,Educação,767,-46.61247,-23.7134,-46.62106,-23.72381
467,467,8,Residência,767,-46.62106,-23.72381,-46.61247,-23.7134
467,467,3,Trabalho Serviços,606,-46.61246,-23.71656,-46.62012,-23.72096
467,467,8,Residência,606,-46.62012,-23.72096,-46.61246,-23.71656
467,463,3,Trabalho Serviços,606,-46.61246,-23.71656,-46.62419,-23.69072
463,467,8,Residência,606,-46.61647,-23.68258,-46.61246,-23.71656
463,467,8,Residência,606,-46.62076,-23.68841,-46.60925,-23.71423
64,467,8,Residência,606,-46.66024,-23.60649,-46.62018,-23.7236
467,462,5,Compras,606,-46.61826,-23.71941,-46.5924,-23.77268
462,467,8,Residência,606,-46.5924,-23.77268,-46.61826,-23.71941
467,463,2,Trabalho Comércio,606,-46.61605,-23.7174,-46.62591,-23.68665
466,467,8,Residência,1321,-46.61288,-23.70333,-46.61605,-23.7174
467,466,1,Trabalho Indústria,2739,-46.61605,-23.7174,-46.60451,-23.6917
466,467,8,Residência,2739,-46.60451,-23.6917,-46.61605,-23.7174
467,463,10,Assuntos Pessoais,2739,-46.61605,-23.7174,-46.629,-23.68047
463,467,8,Residência,2739,-46.629,-23.68047,-46.61605,-23.7174
467,467,4,Educação,606,-46.61605,-23.7174,-46.61359,-23.71753
467,467,4,Educação,606,-46.6153,-23.71599,-46.61668,-23.71936
467,465,5,Compras,606,-46.61348,-23.71393,-46.59465,-23.70717
465,467,8,Residência,606,-46.59465,-23.70717,-46.61348,-23.71393
467,465,1,Trabalho Indústria,606,-46.60596,-23.71088,-46.58755,-23.69133
465,467,8,Residência,606,-46.58755,-23.69133,-46.60596,-23.71088
467,429,2,Trabalho Comércio,1037,-46.62339,-23.72598,-46.53117,-23.65002
429,467,8,Residência,1037,-46.53117,-23.65002,-46.62339,-23.72598
467,467,4,Educação,767,-46.62339,-23.72598,-46.62551,-23.71941
467,467,8,Residência,767,-46.62551,-23.71941,-46.62339,-23.72598
467,467,4,Educação,615,-46.62339,-23.72598,-46.61641,-23.71488
467,467,8,Residência,615,-46.61641,-23.71488,-46.62339,-23.72598
467,467,10,Assuntos Pessoais,634,-46.61966,-23.7174,-46.62005,-23.72103
467,467,8,Residência,634,-46.62005,-23.72103,-46.61966,-23.7174
467,465,1,Trabalho Indústria,634,-46.61966,-23.7174,-46.58357,-23.68667
465,467,8,Residência,634,-46.58357,-23.68667,-46.61966,-23.7174
467,463,4,Educação,606,-46.61966,-23.7174,-46.62815,-23.69557
467,463,4,Educação,606,-46.61966,-23.7174,-46.62815,-23.69557
467,467,3,Trabalho Serviços,1278,-46.62343,-23.72565,-46.62738,-23.72567
467,467,8,Residência,1278,-46.62738,-23.72567,-46.62343,-23.72565
467,465,2,Trabalho Comércio,660,-46.62789,-23.7258,-46.59425,-23.707
465,467,8,Residência,660,-46.59425,-23.707,-46.62789,-23.7258
467,463,3,Trabalho Serviços,887,-46.61371,-23.71503,-46.6341,-23.68871
463,467,8,Residência,887,-46.6341,-23.68871,-46.61371,-23.71503
463,467,8,Residência,606,-46.62318,-23.68542,-46.61371,-23.71503
467,463,1,Trabalho Indústria,690,-46.61371,-23.71503,-46.62124,-23.68556
463,467,8,Residência,690,-46.62124,-23.68556,-46.61371,-23.71503
467,3,4,Educação,1037,-46.61322,-23.71542,-46.63429,-23.55358
3,467,8,Residência,1037,-46.63429,-23.55358,-46.61322,-23.71542
467,458,3,Trabalho Serviços,1037,-46.61322,-23.71542,-46.56275,-23.7456
458,467,8,Residência,1037,-46.56275,-23.7456,-46.61322,-23.71542
467,467,4,Educação,606,-46.61322,-23.71542,-46.61272,-23.72018
467,467,8,Residência,606,-46.61272,-23.72018,-46.61322,-23.71542
467,467,4,Educação,615,-46.61322,-23.71542,-46.61932,-23.71747
467,467,8,Residência,615,-46.61932,-23.71747,-46.61322,-23.71542
467,467,4,Educação,615,-46.61322,-23.71542,-46.61932,-23.71747
467,467,8,Residência,615,-46.61932,-23.71747,-46.61322,-23.71542
467,463,3,Trabalho Serviços,739,-46.63079,-23.72312,-46.62503,-23.69115
463,467,8,Residência,739,-46.62503,-23.69115,-46.63079,-23.72312
467,463,10,Assuntos Pessoais,739,-46.63079,-23.72312,-46.62771,-23.69084
463,464,10,Assuntos Pessoais,739,-46.62771,-23.69084,-46.61481,-23.66339
464,467,8,Residência,739,-46.61481,-23.66339,-46.63079,-23.72312
467,285,10,Assuntos Pessoais,606,-46.61911,-23.72365,-46.62724,-23.71261
285,467,8,Residência,606,-46.62724,-23.71261,-46.61911,-23.72365
467,463,2,Trabalho Comércio,606,-46.61911,-23.72365,-46.62786,-23.6919
463,467,8,Residência,606,-46.62786,-23.6919,-46.61911,-23.72365
468,522,3,Trabalho Serviços,606,-46.76116,-23.59959,-46.99728,-23.61342
522,468,8,Residência,606,-46.99728,-23.61342,-46.76116,-23.59959
468,522,3,Trabalho Serviços,3069,-46.76116,-23.59959,-46.99728,-23.61342
522,468,8,Residência,3069,-46.99728,-23.61342,-46.76116,-23.59959
468,333,4,Educação,710,-46.77278,-23.61791,-46.79168,-23.59429
333,468,8,Residência,710,-46.79168,-23.59429,-46.77278,-23.61791
468,468,3,Trabalho Serviços,710,-46.77278,-23.61791,-46.7684,-23.61007
468,468,8,Residência,710,-46.7684,-23.61007,-46.77278,-23.61791
468,333,4,Educação,887,-46.77278,-23.61791,-46.7917,-23.59437
333,468,8,Residência,887,-46.7917,-23.59437,-46.77278,-23.61791
468,333,4,Educação,2664,-46.77278,-23.61791,-46.7917,-23.59437
333,468,8,Residência,2664,-46.7917,-23.59437,-46.77278,-23.61791
468,468,4,Educação,688,-46.76839,-23.60016,-46.76843,-23.60107
468,468,8,Residência,688,-46.76843,-23.60107,-46.76839,-23.60016
468,468,4,Educação,688,-46.76839,-23.60016,-46.76843,-23.60107
468,468,8,Residência,688,-46.76843,-23.60107,-46.76839,-23.60016
468,468,4,Educação,606,-46.76394,-23.61825,-46.7656,-23.61793
468,468,8,Residência,606,-46.7656,-23.61793,-46.76394,-23.61825
468,468,4,Educação,606,-46.76394,-23.61825,-46.7656,-23.61793
